"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-1", "24831", "Dining/DiningProgrammers.java:61", "Line Step", " file=Dining/DiningProgrammers.java, line=61"
"Thread-0", "24832", "Dining/DiningProgrammers.java:44", "Method Returned", " "
"Thread-0", "24833", "Dining/DiningProgrammers.java:38", "Line Step", " file=Dining/DiningProgrammers.java, line=38"
"Thread-1", "24834", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-0", "24835", "Dining/DiningProgrammers.java:38", "Variable Write", " context=Dining.Programmer:1#run:1, i=44"
"Thread-0", "24836", "Dining/DiningProgrammers.java:39", "Line Step", " file=Dining/DiningProgrammers.java, line=39"
"Thread-1", "24837", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-0", "24838", "Dining/DiningProgrammers.java:39", "Field Read", " context=Dining.Programmer:1, fs"
"Thread-1", "24839", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "24840", "Dining/DiningProgrammers.java:66", "Line Step", " file=Dining/DiningProgrammers.java, line=66"
"Thread-1", "24841", "Dining/DiningProgrammers.java:66", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "24842", "Dining/DiningProgrammers.java:66", "Field Write", " context=Dining.Forks:1, n=2"
"Thread-1", "24843", "Dining/DiningProgrammers.java:67", "Line Step", " file=Dining/DiningProgrammers.java, line=67"
"Thread-1", "24844", "Dining/DiningProgrammers.java:67", "Field Read", " context=Dining.State:2, count"
"Thread-1", "24845", "Dining/DiningProgrammers.java:67", "Field Write", " context=Dining.State:2, count=2"
"Thread-1", "24846", "Dining/DiningProgrammers.java:68", "Line Step", " file=Dining/DiningProgrammers.java, line=68"
"Thread-1", "24847", "Dining/DiningProgrammers.java:69", "Line Step", " file=Dining/DiningProgrammers.java, line=69"
"Thread-1", "24848", "Dining/DiningProgrammers.java:69", "Method Exit", " returner=Dining.Forks:1#pickup:422, value=<void>"
"Thread-3", "24849", "Dining/DiningProgrammers.java:61", "Line Step", " file=Dining/DiningProgrammers.java, line=61"
"Thread-1", "24850", "Dining/DiningProgrammers.java:41", "Method Returned", " "
"Thread-1", "24851", "Dining/DiningProgrammers.java:42", "Line Step", " file=Dining/DiningProgrammers.java, line=42"
"Thread-3", "24852", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-1", "24853", "Dining/DiningProgrammers.java:42", "Method Call", " caller=Dining.Programmer:2#run:2, target=Dining.State:2#set_state:641"
"Thread-1", "24854", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-3", "24855", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "24856", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:2#set_state:641, s=""E"""
"Thread-3", "24857", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "24858", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-3", "24859", "Dining/DiningProgrammers.java:66", "Line Step", " file=Dining/DiningProgrammers.java, line=66"
"Thread-1", "24860", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:2, state=""E"""
"Thread-3", "24861", "Dining/DiningProgrammers.java:66", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "24862", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-3", "24863", "Dining/DiningProgrammers.java:66", "Field Write", " context=Dining.Forks:1, n=1"
"Thread-1", "24864", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-3", "24865", "Dining/DiningProgrammers.java:67", "Line Step", " file=Dining/DiningProgrammers.java, line=67"
"Thread-1", "24866", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-3", "24867", "Dining/DiningProgrammers.java:67", "Field Read", " context=Dining.State:4, count"
"Thread-3", "24868", "Dining/DiningProgrammers.java:67", "Field Write", " context=Dining.State:4, count=1"
"Thread-1", "24869", "Dining/DiningProgrammers.java:97", "Line Step", " file=Dining/DiningProgrammers.java, line=97"
"Thread-1", "24870", "Dining/DiningProgrammers.java:97", "Field Read", " context=Dining.State:2, name"
"Thread-3", "24871", "Dining/DiningProgrammers.java:68", "Line Step", " file=Dining/DiningProgrammers.java, line=68"
"Thread-4", "24872", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-3", "24873", "Dining/DiningProgrammers.java:69", "Line Step", " file=Dining/DiningProgrammers.java, line=69"
"Thread-3", "24874", "Dining/DiningProgrammers.java:69", "Method Exit", " returner=Dining.Forks:1#pickup:425, value=<void>"
"Thread-4", "24875", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-4", "24876", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:5#set_state:640, value=<void>"
"Thread-2", "24877", "Dining/DiningProgrammers.java:61", "Line Step", " file=Dining/DiningProgrammers.java, line=61"
"Thread-3", "24878", "Dining/DiningProgrammers.java:39", "Method Returned", " "
"Thread-3", "24879", "Dining/DiningProgrammers.java:40", "Line Step", " file=Dining/DiningProgrammers.java, line=40"
"Thread-4", "24880", "Dining/DiningProgrammers.java:40", "Method Returned", " "
"Thread-4", "24881", "Dining/DiningProgrammers.java:41", "Line Step", " file=Dining/DiningProgrammers.java, line=41"
"Thread-2", "24882", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-4", "24883", "Dining/DiningProgrammers.java:41", "Field Read", " context=Dining.Programmer:5, fs"
"Thread-3", "24884", "Dining/DiningProgrammers.java:40", "Method Call", " caller=Dining.Programmer:4#run:4, target=Dining.State:4#set_state:642"
"Thread-2", "24885", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-3", "24886", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-1", "24887", "Dining/DiningProgrammers.java:98", "Line Step", " file=Dining/DiningProgrammers.java, line=98"
"Thread-3", "24888", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:4#set_state:642, s=""H"""
"Thread-2", "24889", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.State:3, count"
"Thread-3", "24890", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-2", "24891", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-3", "24892", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:4, state=""H"""
"Thread-4", "24893", "Dining/DiningProgrammers.java:41", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.Forks:1#pickup:428"
"Thread-4", "24894", "Dining/DiningProgrammers.java:56", "Method Entered", " "
"Thread-1", "24895", "Dining/DiningProgrammers.java:99", "Line Step", " file=Dining/DiningProgrammers.java, line=99"
"Thread-4", "24896", "Dining/DiningProgrammers.java:56", "Variable Write", " context=Dining.Forks:1#pickup:428, p=Dining.Programmer:5"
"Thread-3", "24897", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-4", "24898", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-1", "24899", "Dining/DiningProgrammers.java:99", "Field Read", " context=Dining.State:2, name"
"Thread-3", "24900", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-4", "24901", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-3", "24902", "Dining/DiningProgrammers.java:93", "Line Step", " file=Dining/DiningProgrammers.java, line=93"
"Thread-4", "24903", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.State:5, count"
"Thread-3", "24904", "Dining/DiningProgrammers.java:93", "Field Read", " context=Dining.State:4, name"
"Thread-4", "24905", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "24906", "Dining/DiningProgrammers.java:66", "Line Step", " file=Dining/DiningProgrammers.java, line=66"
"Thread-4", "24907", "Dining/DiningProgrammers.java:66", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "24908", "Dining/DiningProgrammers.java:66", "Field Write", " context=Dining.Forks:1, n=0"
"Thread-1", "24909", "Dining/DiningProgrammers.java:101", "Line Step", " file=Dining/DiningProgrammers.java, line=101"
"Thread-4", "24910", "Dining/DiningProgrammers.java:67", "Line Step", " file=Dining/DiningProgrammers.java, line=67"
"Thread-1", "24911", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-1", "24912", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:2#set_state:641, value=<void>"
"Thread-4", "24913", "Dining/DiningProgrammers.java:67", "Field Read", " context=Dining.State:5, count"
"Thread-3", "24914", "Dining/DiningProgrammers.java:94", "Line Step", " file=Dining/DiningProgrammers.java, line=94"
"Thread-1", "24915", "Dining/DiningProgrammers.java:42", "Method Returned", " "
"Thread-1", "24916", "Dining/DiningProgrammers.java:43", "Line Step", " file=Dining/DiningProgrammers.java, line=43"
"Thread-4", "24917", "Dining/DiningProgrammers.java:67", "Field Write", " context=Dining.State:5, count=2"
"Thread-1", "24918", "Dining/DiningProgrammers.java:43", "Method Call", " caller=Dining.Programmer:2#run:2, target=Dining.State:2#set_state:643"
"Thread-4", "24919", "Dining/DiningProgrammers.java:68", "Line Step", " file=Dining/DiningProgrammers.java, line=68"
"Thread-1", "24920", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-1", "24921", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:2#set_state:643, s=""C"""
"Thread-4", "24922", "Dining/DiningProgrammers.java:69", "Line Step", " file=Dining/DiningProgrammers.java, line=69"
"Thread-1", "24923", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-4", "24924", "Dining/DiningProgrammers.java:69", "Method Exit", " returner=Dining.Forks:1#pickup:428, value=<void>"
"Thread-1", "24925", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:2, state=""C"""
"Thread-0", "24926", "Dining/DiningProgrammers.java:39", "Method Call", " caller=Dining.Programmer:1#run:1, target=Dining.Forks:1#pickup:429"
"Thread-0", "24927", "Dining/DiningProgrammers.java:56", "Method Entered", " "
"Thread-4", "24928", "Dining/DiningProgrammers.java:41", "Method Returned", " "
"Thread-4", "24929", "Dining/DiningProgrammers.java:42", "Line Step", " file=Dining/DiningProgrammers.java, line=42"
"Thread-0", "24930", "Dining/DiningProgrammers.java:56", "Variable Write", " context=Dining.Forks:1#pickup:429, p=Dining.Programmer:1"
"Thread-1", "24931", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-4", "24932", "Dining/DiningProgrammers.java:42", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.State:5#set_state:644"
"Thread-0", "24933", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-4", "24934", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-4", "24935", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:5#set_state:644, s=""E"""
"Thread-0", "24936", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "24937", "Dining/DiningProgrammers.java:89", "Line Step", " file=Dining/DiningProgrammers.java, line=89"
"Thread-4", "24938", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-0", "24939", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "24940", "Dining/DiningProgrammers.java:89", "Field Read", " context=Dining.State:2, name"
"Thread-4", "24941", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:5, state=""E"""
"Thread-0", "24942", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-4", "24943", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-2", "24944", "Dining/DiningProgrammers.java:61", "Line Step", " file=Dining/DiningProgrammers.java, line=61"
"Thread-4", "24945", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-2", "24946", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-2", "24947", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "24948", "Dining/DiningProgrammers.java:90", "Line Step", " file=Dining/DiningProgrammers.java, line=90"
"Thread-4", "24949", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-2", "24950", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "24951", "Dining/DiningProgrammers.java:97", "Line Step", " file=Dining/DiningProgrammers.java, line=97"
"Thread-2", "24952", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-4", "24953", "Dining/DiningProgrammers.java:97", "Field Read", " context=Dining.State:5, name"
"Thread-4", "24954", "Dining/DiningProgrammers.java:98", "Line Step", " file=Dining/DiningProgrammers.java, line=98"
"Thread-3", "24955", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-3", "24956", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-3", "24957", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:4#set_state:642, value=<void>"
"Thread-3", "24958", "Dining/DiningProgrammers.java:40", "Method Returned", " "
"Thread-3", "24959", "Dining/DiningProgrammers.java:41", "Line Step", " file=Dining/DiningProgrammers.java, line=41"
"Thread-3", "24960", "Dining/DiningProgrammers.java:41", "Field Read", " context=Dining.Programmer:4, fs"
"Thread-3", "24961", "Dining/DiningProgrammers.java:41", "Method Call", " caller=Dining.Programmer:4#run:4, target=Dining.Forks:1#pickup:430"
"Thread-3", "24962", "Dining/DiningProgrammers.java:56", "Method Entered", " "
"Thread-3", "24963", "Dining/DiningProgrammers.java:56", "Variable Write", " context=Dining.Forks:1#pickup:430, p=Dining.Programmer:4"
"Thread-3", "24964", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-3", "24965", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-3", "24966", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-3", "24967", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-4", "24968", "Dining/DiningProgrammers.java:99", "Line Step", " file=Dining/DiningProgrammers.java, line=99"
"Thread-4", "24969", "Dining/DiningProgrammers.java:99", "Field Read", " context=Dining.State:5, name"
"Thread-4", "24970", "Dining/DiningProgrammers.java:101", "Line Step", " file=Dining/DiningProgrammers.java, line=101"
"Thread-4", "24971", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-4", "24972", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:5#set_state:644, value=<void>"
"Thread-4", "24973", "Dining/DiningProgrammers.java:42", "Method Returned", " "
"Thread-4", "24974", "Dining/DiningProgrammers.java:43", "Line Step", " file=Dining/DiningProgrammers.java, line=43"
"Thread-4", "24975", "Dining/DiningProgrammers.java:43", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.State:5#set_state:645"
"Thread-4", "24976", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-4", "24977", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:5#set_state:645, s=""C"""
"Thread-4", "24978", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-4", "24979", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:5, state=""C"""
"Thread-4", "24980", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-4", "24981", "Dining/DiningProgrammers.java:89", "Line Step", " file=Dining/DiningProgrammers.java, line=89"
